WOJ;POW;GMI;RODZ_GMI;SYM;SYM_UL;CECHA;NAZWA_1;NAZWA_2;STAN_NA
02;01;01;1;0935989;04607;ul.;Dzieci Wrześni;;2026-05-29
02;01;01;1;0935989;05431;ul.;Gdańska;;2026-05-29
02;01;01;1;0935989;05989;ul.;Górska;;2026-05-29
02;01;01;1;0935989;08097;ul.;Karpecka;;2026-05-29
02;01;01;1;0935989;08183;ul.;Kaszubska;;2026-05-29
02;01;01;1;0935989;09357;ul.;Korfantego;Wojciecha;2026-05-29
02;01;01;1;0935989;10301;ul.;Kubika;Bolesława;2026-05-29
02;01;01;1;0935989;11139;ul.;Lipowa;;2026-05-29
02;01;01;1;0935989;11653;ul.;Władysława Łokietka;;2026-05-29
02;01;01;1;0935989;12299;ul.;Marcinkowskiego;Karola;2026-05-29
02;01;01;1;0935989;13486;ul.;Murarska;;2026-05-29
02;01;01;1;0935989;15141;ul.;Orla;;2026-05-29
02;01;01;1;0935989;17088;ul.;Pomorska;;2026-05-29
02;01;01;1;0935989;18056;ul.;Ptasia;;2026-05-29
02;01;01;1;0935989;19969;ul.;Skalna;;2026-05-29
02;01;01;1;0935989;20012;ul.;Skargi;Piotra;2026-05-29
02;01;01;1;0935989;20988;ul.;Staroszkolna;;2026-05-29
02;01;01;1;0935989;21777;ul.;Szarotek;;2026-05-29
02;01;01;1;0935989;23129;ul.;Tulipanowa;;2026-05-29
02;01;01;1;0935989;24459;ul.;Witosa;Wincentego;2026-05-29
02;01;01;1;0935989;25353;ul.;Zagłoby;;2026-05-29
02;01;02;2;0189138;11139;ul.;Lipowa;;2026-05-29
02;01;02;2;0189322;11139;ul.;Lipowa;;2026-05-29
02;01;03;2;0364140;11139;ul.;Lipowa;;2026-05-29
02;01;03;2;0364140;21101;ul.;Stawowa;;2026-05-29
02;01;03;2;0364140;24459;ul.;Witosa;Wincentego;2026-05-29
02;01;04;4;0936262;02840;ul.;Chomontowicza;Stanisława;2026-05-29
02;01;04;4;0936262;11139;ul.;Lipowa;;2026-05-29
02;01;04;4;0936262;15033;ul.;Ołdrzychowska;;2026-05-29
02;01;04;4;0936262;15307;ul.;Osikowa;;2026-05-29
02;01;04;4;0936262;21381;ul.;Strzelecka;;2026-05-29
02;01;04;4;0936262;28495;ul.;Kaolinowa;;2026-05-29
02;01;04;5;0191543;11139;ul.;Lipowa;;2026-05-29
02;01;04;5;0191589;21101;ul.;Stawowa;;2026-05-29
02;01;05;2;0191780;11067;ul.;Liliowa;;2026-05-29
02;01;05;2;0191780;11139;ul.;Lipowa;;2026-05-29
02;01;05;2;0191780;23129;ul.;Tulipanowa;;2026-05-29
02;01;05;2;0191780;24012;ul.;Widokowa;;2026-05-29
02;01;05;2;0191780;28947;ul.;Ruszowska;;2026-05-29
02;01;05;2;0191833;11139;ul.;Lipowa;;2026-05-29
02;02;01;1;0983818;05761;ul.;Gołębia;;2026-05-29
02;02;01;1;0983818;05989;ul.;Górska;;2026-05-29
02;02;01;1;0983818;11139;ul.;Lipowa;;2026-05-29
02;02;01;1;0983818;11474;ul.;Łabędzia;;2026-05-29
02;02;01;1;0983818;16245;ul.;Piławska;;2026-05-29
02;02;01;1;0983818;20235;ul.;Słomiana;;2026-05-29
02;02;01;1;0983818;24459;ul.;Witosa;Wincentego;2026-05-29
02;02;02;1;0983988;02657;ul.;Chabrowa;;2026-05-29
02;02;02;1;0983988;02964;ul.;Ciasna;;2026-05-29
02;02;02;1;0983988;03839;ul.;Długa;;2026-05-29
02;02;02;1;0983988;07097;ul.;Jałowcowa;;2026-05-29
02;02;02;1;0983988;11139;ul.;Lipowa;;2026-05-29
02;02;02;1;0983988;13246;ul.;Moniuszki;Stanisława;2026-05-29
02;02;02;1;0983988;14495;ul.;Nowowiejska;;2026-05-29
02;02;02;1;0983988;15227;ul.;Osadnicza;;2026-05-29
02;02;02;1;0983988;19366;ul.;Rzeźnicza;;2026-05-29
02;02;02;1;0983988;23129;ul.;Tulipanowa;;2026-05-29
02;02;04;1;0984491;11054;ul.;Ligocka;;2026-05-29
02;02;04;1;0984491;11067;ul.;Liliowa;;2026-05-29
02;02;04;1;0984491;11074;ul.;Limanowskiego;Bolesława;2026-05-29
02;02;04;1;0984491;11139;ul.;Lipowa;;2026-05-29
02;02;04;1;0984491;21101;ul.;Stawowa;;2026-05-29
02;02;04;1;0984491;23129;ul.;Tulipanowa;;2026-05-29
02;02;05;2;0852269;03839;ul.;Długa;;2026-05-29
02;02;05;2;0852275;21101;ul.;Stawowa;;2026-05-29
02;02;02;1;0983988;17171;ul.;Poprzeczna;;2026-05-29
02;02;02;1;0983988;19094;ul.;Rumiankowa;;2026-05-29
02;02;02;1;0983988;20298;ul.;Słowicza;;2026-05-29
02;02;02;1;0983988;24806;ul.;Wrocławska;;2026-05-29
02;02;02;1;0983988;26188;ul.;Złota;;2026-05-29
02;02;02;1;0983988;26330;ul.;Zwycięzców;;2026-05-29
02;02;02;1;0983988;26469;ul.;Żeromskiego;Stefana;2026-05-29
02;02;04;1;0984491;14366;os.;Nowe;;2026-05-29
02;02;04;1;0984491;15733;ul.;Partyzantów;;2026-05-29
02;02;04;1;0984491;17011;ul.;Polna;;2026-05-29
02;02;04;1;0984491;17390;ul.;Poziomkowa;;2026-05-29
02;02;04;1;0984491;19094;ul.;Rumiankowa;;2026-05-29
02;02;04;1;0984491;24806;ul.;Wrocławska;;2026-05-29
02;02;05;2;0852246;04649;ul.;Dzierżoniowska;;2026-05-29
02;02;05;2;0852246;17011;ul.;Polna;;2026-05-29
02;02;05;2;0852275;14366;os.;Nowe;;2026-05-29
02;02;05;2;0852275;17011;ul.;Polna;;2026-05-29
02;02;05;2;0852306;17011;ul.;Polna;;2026-05-29
02;02;05;2;0852370;01444;ul.;Bławatna;;2026-05-29
02;02;05;2;0852370;24806;ul.;Wrocławska;;2026-05-29
02;02;05;2;0852418;26088;os.;Zielone;;2026-05-29
02;02;06;2;0876749;08622;ul.;Kłodzka;;2026-05-29
02;02;06;2;0876749;17011;ul.;Polna;;2026-05-29
02;02;06;2;0876749;17171;ul.;Poprzeczna;;2026-05-29
02;02;06;2;0876749;24806;ul.;Wrocławska;;2026-05-29
02;02;07;4;0984232;10003;ul.;Jadwigi;Królowej;2026-05-29
02;02;07;4;0984232;13132;ul.;Młyńska;;2026-05-29
02;02;07;4;0984232;17011;ul.;Polna;;2026-05-29
02;02;07;4;0984232;24806;ul.;Wrocławska;;2026-05-29
02;02;07;5;0853961;14178;ul.;Niemczańska;;2026-05-29
02;02;07;5;0853961;17011;ul.;Polna;;2026-05-29
02;03;01;1;0954082;00294;ul.;Andromedy;;2026-05-29
02;03;01;1;0954082;00470;ul.;Asnyka;Adama;2026-05-29
02;03;01;1;0954082;02849;ul.;Chopina;Fryderyka;2026-05-29
02;03;01;1;0954082;03935;ul.;Dobrawy;;2026-05-29
02;03;01;1;0954082;04572;ul.;Działkowa;;2026-05-29
02;03;01;1;0954082;04600;ul.;Dzieci Głogowskich;;2026-05-29
02;03;01;1;0954082;05526;ul.;Gimnastyczna;;2026-05-29
02;03;01;1;0954082;06157;ul.;Grodzieńska;;2026-05-29
02;03;01;1;0954082;09191;ul.;Konrada I;;2026-05-29
02;03;01;1;0954082;09463;ul.;Kossaka;Juliusza;2026-05-29
02;03;01;1;0954082;10003;ul.;Jadwigi;Królowej;2026-05-29
02;03;01;1;0954082;10883;ul.;Leszka Białego;;2026-05-29
02;03;01;1;0954082;12065;ul.;Malinowa;;2026-05-29
02;03;01;1;0954082;13132;ul.;Młyńska;;2026-05-29
02;03;01;1;0954082;13283;ul.;Morelowa;;2026-05-29
02;03;01;1;0954082;13861;ul.;Nadbrzeżna;;2026-05-29
02;03;01;1;0954082;15114;ul.;Orbitalna;;2026-05-29
02;03;01;1;0954082;17011;ul.;Polna;;2026-05-29
02;03;01;1;0954082;19438;ul.;Salomei;;2026-05-29
02;03;01;1;0954082;20369;ul.;Smolna;;2026-05-29
02;03;01;1;0954082;20645;ul.;Spadochroniarzy;;2026-05-29
02;03;01;1;0954082;20831;ul.;Stanisławowska;;2026-05-29
02;03;01;1;0954082;21474;ul.;Styczniowa;;2026-05-29
02;03;01;1;0954082;21947;ul.;Szewska;;2026-05-29
02;03;01;1;0954082;23344;ul.;Ułanów Polskich;;2026-05-29
02;03;01;1;0954082;26188;ul.;Złota;;2026-05-29
02;03;01;1;0954082;26469;ul.;Żeromskiego;Stefana;2026-05-29
02;03;01;1;0954082;36208;ul.;Jana II;Księcia;2026-05-29
02;03;01;1;0954082;36209;ul.;Cylejskiej;Małgorzaty;2026-05-29
02;03;02;2;0363850;17113;ul.;Poniatowskiego;Księcia Józefa;2026-05-29
02;03;02;2;0363850;26188;ul.;Złota;;2026-05-29
02;03;02;2;0363866;14770;ul.;Odrzańska;;2026-05-29
02;03;02;2;0363866;17011;ul.;Polna;;2026-05-29
02;03;02;2;0363866;19094;ul.;Rumiankowa;;2026-05-29
02;03;02;2;0363866;20298;ul.;Słowicza;;2026-05-29
02;03;02;2;0363866;32175;ul.;Odrzycko;;2026-05-29
02;01;01;1;0935989;00432;ul.;Armii Krajowej;;2026-05-29
02;01;01;1;0935989;00891;ul.;Stefana Batorego;;2026-05-29
02;01;01;1;0935989;01442;ul.;Bławatkowa;;2026-05-29
02;01;01;1;0935989;02387;ul.;Bukowa;;2026-05-29
02;01;01;1;0935989;03048;ul.;Ciesielska;;2026-05-29
02;01;01;1;0935989;03639;ul.;Daszyńskiego;Ignacego;2026-05-29
02;01;01;1;0935989;03655;ul.;Dąbka;Stanisława;2026-05-29
02;01;01;1;0935989;04044;ul.;Dolne Młyny;;2026-05-29
02;01;01;1;0935989;05956;ul.;Górne Młyny;;2026-05-29
02;01;01;1;0935989;07335;ul.;Jasna;;2026-05-29
02;01;01;1;0935989;07459;ul.;Jeleniogórska;;2026-05-29
02;01;01;1;0935989;08499;ul.;Kleeberga;gen. Franciszka;2026-05-29
02;01;01;1;0935989;08574;ul.;Klonowa;;2026-05-29
02;01;01;1;0935989;09101;ul.;Komuny Paryskiej;;2026-05-29
02;01;01;1;0935989;09194;ul.;Konradowska;;2026-05-29
02;01;01;1;0935989;09582;ul.;Kościuszki;Tadeusza;2026-05-29
02;01;01;1;0935989;10562;ul.;Kwiatowa;;2026-05-29
02;01;01;1;0935989;11293;ul.;Lubańska;;2026-05-29
02;01;01;1;0935989;18565;ul.;Reja;Mikołaja;2026-05-29
02;01;01;1;0935989;19095;ul.;Rumianków;;2026-05-29
02;01;01;1;0935989;20683;ul.;Sportowa;;2026-05-29
02;01;01;1;0935989;21071;ul.;Staszica;Stanisława;2026-05-29
02;01;01;1;0935989;21247;ul.;Storczyków;;2026-05-29
02;01;01;1;0935989;23143;ul.;Tunelowa;;2026-05-29
02;01;01;1;0935989;23795;ul.;Wąska;;2026-05-29
02;01;01;1;0935989;24838;ul.;Wróblewskiego;Walerego;2026-05-29
02;01;01;1;0935989;24908;ul.;Wybickiego;Józefa;2026-05-29
02;01;01;1;0935989;25314;ul.;Zacisze;;2026-05-29
02;01;01;1;0935989;25748;ul.;Zaułek;;2026-05-29
02;01;01;1;0935989;26030;ul.;Zgorzelecka;;2026-05-29
02;01;02;2;0189138;02387;ul.;Bukowa;;2026-05-29
02;01;02;2;0189138;03376;ul.;Czereśniowa;;2026-05-29
02;01;02;2;0189138;05635;ul.;Główna;;2026-05-29
02;01;02;2;0189138;08574;ul.;Klonowa;;2026-05-29
02;01;02;2;0189138;19033;ul.;Rubinowa;;2026-05-29
02;01;02;2;0189138;23160;ul.;Turkusowa;;2026-05-29
02;01;02;2;0189138;24412;ul.;Wiśniowa;;2026-05-29
02;01;03;2;0364140;03376;ul.;Czereśniowa;;2026-05-29
02;01;03;2;0364140;10562;ul.;Kwiatowa;;2026-05-29
02;01;03;2;0364140;11205;ul.;Listopada;11;2026-05-29
02;01;03;2;0364140;24412;ul.;Wiśniowa;;2026-05-29
02;01;03;2;0364140;31077;ul.;Norwida;C. K.;2026-05-29
02;01;04;4;0936262;09582;ul.;Kościuszki;Tadeusza;2026-05-29
02;01;04;4;0936262;10562;ul.;Kwiatowa;;2026-05-29
02;01;04;4;0936262;11293;ul.;Lubańska;;2026-05-29
02;01;04;4;0936262;23795;ul.;Wąska;;2026-05-29
02;01;04;4;0936262;24412;ul.;Wiśniowa;;2026-05-29
02;01;04;5;0191543;02387;ul.;Bukowa;;2026-05-29
02;01;04;5;0191543;24412;ul.;Wiśniowa;;2026-05-29
02;01;04;5;0191589;23795;ul.;Wąska;;2026-05-29
02;01;05;2;0191780;02387;ul.;Bukowa;;2026-05-29
02;01;05;2;0191780;03376;ul.;Czereśniowa;;2026-05-29
02;01;05;2;0191780;07335;ul.;Jasna;;2026-05-29
02;01;05;2;0191780;08574;ul.;Klonowa;;2026-05-29
02;01;05;2;0191780;10562;ul.;Kwiatowa;;2026-05-29
02;01;05;2;0191780;11293;ul.;Lubańska;;2026-05-29
02;01;05;2;0191780;24412;ul.;Wiśniowa;;2026-05-29
02;01;05;2;0191833;02387;ul.;Bukowa;;2026-05-29
02;01;05;2;0191833;08574;ul.;Klonowa;;2026-05-29
02;01;05;2;0191833;10562;ul.;Kwiatowa;;2026-05-29
02;01;05;2;0191833;20683;ul.;Sportowa;;2026-05-29
02;01;05;2;0191833;24412;ul.;Wiśniowa;;2026-05-29
02;02;01;1;0983818;01528;ul.;Boczna;;2026-05-29
02;02;01;1;0983818;02387;ul.;Bukowa;;2026-05-29
02;02;01;1;0983818;07335;ul.;Jasna;;2026-05-29
02;02;01;1;0983818;08574;ul.;Klonowa;;2026-05-29
02;02;01;1;0983818;09582;ul.;Kościuszki;Tadeusza;2026-05-29
04;03;01;2;0079639;01132;ul.;Biała;;2026-05-29
04;03;01;2;0079639;02974;ul.;Cicha;;2026-05-29
04;03;01;2;0079639;04514;ul.;Dymna;;2026-05-29
04;03;01;2;0079639;16481;ul.;Plonowa;;2026-05-29
04;03;01;2;0079639;18588;ul.;Relaksowa;;2026-05-29
04;03;01;2;0079639;25294;ul.;Zabytkowa;;2026-05-29
04;03;01;2;0079639;26647;ul.;Żyzna;;2026-05-29
04;03;01;2;0079651;02974;ul.;Cicha;;2026-05-29
04;03;01;2;0079651;07562;ul.;Jeżynowa;;2026-05-29
04;03;01;2;0079651;09751;ul.;Koźlakowa;;2026-05-29
04;03;01;2;0079651;10444;ul.;Kurkowa;;2026-05-29
04;03;01;2;0079651;12870;ul.;Miętowa;;2026-05-29
04;03;01;2;0079651;19897;ul.;Sikorki;;2026-05-29
04;03;01;2;0079651;24885;ul.;Wspólna;;2026-05-29
04;03;01;2;0079651;26081;ul.;Zielona;;2026-05-29
04;03;01;2;0079651;37296;ul.;Kolendry;;2026-05-29
04;03;02;2;0084110;02700;ul.;Chełmińska;;2026-05-29
04;03;02;2;0084110;19142;ul.;Rybacka;;2026-05-29
04;03;02;2;0084110;26611;ul.;Żwirowa;;2026-05-29
04;03;02;2;0084132;02700;ul.;Chełmińska;;2026-05-29
02;01;01;1;0935989;02974;ul.;Cicha;;2026-05-29
02;01;01;1;0935989;04094;ul.;Domeyki;Ignacego;2026-05-29
02;01;01;1;0935989;05627;ul.;Głowackiego;Bartosza;2026-05-29
02;01;01;1;0935989;05924;ul.;Góralska;;2026-05-29
02;01;01;1;0935989;06075;ul.;Graniczna;;2026-05-29
02;01;01;1;0935989;07517;ul.;Jezierskiego;Franciszka Salezego;2026-05-29
02;01;01;1;0935989;07879;ul.;Kamienna;;2026-05-29
02;01;01;1;0935989;09871;ul.;Kraszewskiego;Józefa Ignacego;2026-05-29
02;01;01;1;0935989;11926;ul.;Maja;1;2026-05-29
02;01;01;1;0935989;12740;ul.;Mickiewicza;Adama;2026-05-29
02;01;01;1;0935989;15529;ul.;Paderewskiego;Ignacego;2026-05-29
02;01;01;1;0935989;19581;ul.;Sądowa;;2026-05-29
02;01;01;1;0935989;20260;ul.;Słoneczników;;2026-05-29
02;01;01;1;0935989;21047;ul.;Starzyńskiego;Stefana;2026-05-29
02;01;01;1;0935989;22351;ul.;Ślusarska;;2026-05-29
02;01;01;1;0935989;22355;ul.;Śluzowa;;2026-05-29
02;01;01;1;0935989;22508;ul.;Świerkowa;;2026-05-29
02;01;01;1;0935989;22622;ul.;Tamka;;2026-05-29
02;01;01;1;0935989;22659;ul.;Targowa;;2026-05-29
02;01;01;1;0935989;22880;ul.;Topolowa;;2026-05-29
02;01;01;1;0935989;23586;ul.;Wałowa;;2026-05-29
02;01;01;1;0935989;26326;ul.;Zwycięstwa;;2026-05-29
02;01;01;1;0935989;26611;ul.;Żwirowa;;2026-05-29
02;01;02;2;0189138;02462;ul.;Bursztynowa;;2026-05-29
02;01;02;2;0189138;22508;ul.;Świerkowa;;2026-05-29
02;01;02;2;0189138;22880;ul.;Topolowa;;2026-05-29
02;01;02;2;0189322;08828;ul.;Kolejowa;;2026-05-29
02;01;02;2;0189322;22508;ul.;Świerkowa;;2026-05-29
02;01;03;2;0364140;07879;ul.;Kamienna;;2026-05-29
02;01;04;4;0936262;02974;ul.;Cicha;;2026-05-29
02;01;04;4;0936262;07879;ul.;Kamienna;;2026-05-29
02;01;04;4;0936262;08828;ul.;Kolejowa;;2026-05-29
02;01;04;4;0936262;11926;ul.;Maja;1;2026-05-29
02;01;04;4;0936262;12740;ul.;Mickiewicza;Adama;2026-05-29
02;01;04;4;0936262;26081;ul.;Zielona;;2026-05-29
02;01;04;5;0191589;08828;ul.;Kolejowa;;2026-05-29
02;01;04;5;0191589;12740;ul.;Mickiewicza;Adama;2026-05-29
02;01;05;2;0191780;22508;ul.;Świerkowa;;2026-05-29
02;01;05;2;0191780;24885;ul.;Wspólna;;2026-05-29
02;01;05;2;0191780;26081;ul.;Zielona;;2026-05-29
02;01;05;2;0191833;08828;ul.;Kolejowa;;2026-05-29
02;01;05;2;0191833;09512;ul.;Koszarowa;;2026-05-29
02;01;05;2;0191833;22508;ul.;Świerkowa;;2026-05-29
02;02;01;1;0983818;06075;ul.;Graniczna;;2026-05-29
02;02;01;1;0983818;07879;ul.;Kamienna;;2026-05-29
02;02;01;1;0983818;08828;ul.;Kolejowa;;2026-05-29
02;02;01;1;0983818;09848;ul.;Krasińskiego;Zygmunta;2026-05-29
04;02;06;2;0843721;23434;ul.;Ustronna;;2026-05-29
04;02;07;4;0983474;04137;ul.;Dorzeczna;;2026-05-29
04;02;07;4;0983474;06477;ul.;Hallera;;2026-05-29
04;02;07;4;0983474;09282;ul.;Kopernika;Mikołaja;2026-05-29
04;02;07;4;0983474;09546;ul.;Kościelna;;2026-05-29
04;02;07;4;0983474;19253;ul.;Rynek;;2026-05-29
04;03;01;2;0079496;02768;ul.;Chmielna;;2026-05-29
04;03;01;2;0079496;03098;ul.;Cisowa;;2026-05-29
04;03;01;2;0079496;03191;ul.;Cyprysowa;;2026-05-29
04;03;01;2;0079496;03296;ul.;Czarnoleska;;2026-05-29
04;03;01;2;0079496;04446;ul.;Dworska;;2026-05-29
04;03;01;2;0079496;07380;ul.;Jaśminowa;;2026-05-29
04;03;01;2;0079496;07644;ul.;Judyma;;2026-05-29
04;03;01;2;0079496;13066;ul.;Młoda;;2026-05-29
04;03;01;2;0079496;15407;ul.;Ostróżki;;2026-05-29
04;03;01;2;0079496;15532;ul.;Paderewskiego;Ignacego Jana;2026-05-29
04;03;01;2;0079496;19802;ul.;Sielska;;2026-05-29
04;03;01;2;0079496;22130;ul.;Szubińska;;2026-05-29
04;03;01;2;0079496;22740;ul.;Temidy;;2026-05-29
04;03;01;2;0079496;23330;ul.;Ulana;;2026-05-29
04;03;01;2;0079496;23409;ul.;Uroczysko;;2026-05-29
04;03;01;2;0079496;24170;ul.;Wierzbowa;;2026-05-29
04;03;01;2;0079510;02229;ul.;Brzegowa;;2026-05-29
04;03;01;2;0079510;09546;ul.;Kościelna;;2026-05-29
04;03;01;2;0079510;12669;ul.;Mglista;;2026-05-29
04;03;01;2;0079510;23814;ul.;Wczasowa;;2026-05-29
04;03;01;2;0079527;21925;ul.;Szeroka;;2026-05-29
04;03;01;2;0079533;02276;ul.;Brzozowa;;2026-05-29
04;03;01;2;0079533;02629;ul.;Ceramiczna;;2026-05-29
04;03;01;2;0079533;03098;ul.;Cisowa;;2026-05-29
04;03;01;2;0079533;03811;ul.;Dębowa;;2026-05-29
04;03;01;2;0079533;10870;ul.;Leszczynowa;;2026-05-29
04;03;01;2;0079533;17542;ul.;Promykowa;;2026-05-29
04;03;01;2;0079533;24170;ul.;Wierzbowa;;2026-05-29
04;03;01;2;0079533;37166;ul.;Wyczynowa;;2026-05-29
04;03;01;2;0079540;04446;ul.;Dworska;;2026-05-29
04;03;01;2;0079540;05265;ul.;Gajowa;;2026-05-29
04;03;01;2;0079540;06507;ul.;Handlowa;;2026-05-29
04;03;01;2;0079540;17421;ul.;Północna;;2026-05-29
04;03;01;2;0079540;17826;ul.;Przy Lesie;;2026-05-29
04;03;01;2;0079540;19802;ul.;Sielska;;2026-05-29
04;03;01;2;0079540;20641;ul.;Spacerowa;;2026-05-29
04;03;01;2;0079540;20677;ul.;Spokojna;;2026-05-29
04;03;01;2;0079540;20998;ul.;Starowiejska;;2026-05-29
04;03;01;2;0079540;37166;ul.;Wyczynowa;;2026-05-29
04;03;01;2;0079562;13949;ul.;Nakielska;;2026-05-29
04;03;01;2;0079562;18725;ul.;Rodzinna;;2026-05-29
04;03;01;2;0079562;20649;ul.;Spadzista;;2026-05-29
04;03;01;2;0079562;20677;ul.;Spokojna;;2026-05-29
04;03;01;2;0079579;00148;ul.;Agrestowa;;2026-05-29
04;03;01;2;0079579;02264;ul.;Brzoskwiniowa;;2026-05-29
04;03;01;2;0079579;02276;ul.;Brzozowa;;2026-05-29
04;03;01;2;0079579;03015;ul.;Ciemna;;2026-05-29
04;03;01;2;0079579;03098;ul.;Cisowa;;2026-05-29
04;03;01;2;0079579;03191;ul.;Cyprysowa;;2026-05-29
04;03;01;2;0079579;03811;ul.;Dębowa;;2026-05-29
04;03;01;2;0079579;07380;ul.;Jaśminowa;;2026-05-29
04;03;01;2;0079579;07733;ul.;Kaczmarka;Ignacego;2026-05-29
04;03;01;2;0079579;09946;ul.;Krokusowa;;2026-05-29
04;03;01;2;0079579;10666;ul.;Laskowa;;2026-05-29
04;03;01;2;0079579;10870;ul.;Leszczynowa;;2026-05-29
04;03;01;2;0079579;11465;ul.;Lwia;;2026-05-29
04;03;01;2;0079579;12964;ul.;Miłosza;Czesława;2026-05-29
04;03;01;2;0079579;13311;ul.;Morwowa;;2026-05-29
04;03;01;2;0079579;15584;ul.;Palmowa;;2026-05-29
04;03;01;2;0079579;16033;ul.;Piaskowa;;2026-05-29
04;03;01;2;0079579;16457;ul.;Plażowa;;2026-05-29
04;03;01;2;0079579;17542;ul.;Promykowa;;2026-05-29
02;02;05;2;0852306;21101;ul.;Stawowa;;2026-05-29
02;02;05;2;0852370;11139;ul.;Lipowa;;2026-05-29
02;02;06;2;0876749;04034;ul.;Dolna;;2026-05-29
02;02;06;2;0876749;07435;ul.;Jedności Narodowej;;2026-05-29
02;02;06;2;0876749;11139;ul.;Lipowa;;2026-05-29
02;02;06;2;0876749;15141;ul.;Orla;;2026-05-29
02;02;06;2;0876749;24459;ul.;Witosa;Wincentego;2026-05-29
02;02;06;2;0876749;25899;ul.;Zboińskiej;Stefanii;2026-05-29
02;02;06;2;0876778;01458;ul.;Błękitna;;2026-05-29
02;02;06;2;0876778;11139;ul.;Lipowa;;2026-05-29
02;02;07;4;0984232;04034;ul.;Dolna;;2026-05-29
02;02;07;4;0984232;11139;ul.;Lipowa;;2026-05-29
02;02;07;4;0984232;12831;pl.;Mieszka I;;2026-05-29
02;02;07;4;0984232;16816;ul.;Podmiejska;;2026-05-29
02;02;07;4;0984232;20256;os.;Słoneczne;;2026-05-29
02;02;07;5;0853961;21101;ul.;Stawowa;;2026-05-29
02;03;01;1;0954082;01755;ul.;Bolesława Śmiałego;;2026-05-29
02;03;01;1;0954082;03839;ul.;Długa;;2026-05-29
02;03;01;1;0954082;04034;ul.;Dolna;;2026-05-29
02;03;01;1;0954082;04772;ul.;Elektryczna;;2026-05-29
02;03;01;1;0954082;05670;ul.;Gnieźnieńska;;2026-05-29
02;03;01;1;0954082;05761;ul.;Gołębia;;2026-05-29
02;03;01;1;0954082;05790;ul.;Gomółki;Mikołaja;2026-05-29
02;03;01;1;0954082;06605;ul.;Henryka V Żelaznego;;2026-05-29
02;03;01;1;0954082;09003;ul.;Kołłątaja;Hugona;2026-05-29
02;03;01;1;0954082;09441;ul.;Kosmonautów Polskich;;2026-05-29
02;03;01;1;0954082;09665;ul.;Kowalska;;2026-05-29
02;03;01;1;0954082;11139;ul.;Lipowa;;2026-05-29
02;03;01;1;0954082;11211;ul.;Listopadowa;;2026-05-29
02;03;01;1;0954082;11467;ul.;Lwowska;;2026-05-29
02;03;01;1;0954082;11653;ul.;Władysława Łokietka;;2026-05-29
02;03;01;1;0954082;13246;ul.;Moniuszki;Stanisława;2026-05-29
02;03;01;1;0954082;15679;ul.;Parafialna;;2026-05-29
02;03;01;1;0954082;17217;ul.;Portowa;;2026-05-29
02;03;01;1;0954082;19366;ul.;Rzeźnicza;;2026-05-29
02;03;01;1;0954082;20012;ul.;Skargi;Piotra;2026-05-29
02;03;01;1;0954082;21381;ul.;Strzelecka;;2026-05-29
02;03;01;1;0954082;24459;ul.;Witosa;Wincentego;2026-05-29
02;03;01;1;0954082;26797;ul.;Probusa;;2026-05-29
02;03;01;1;0954082;36207;ul.;Żagańskich;Książąt;2026-05-29
02;03;02;2;0363843;03839;ul.;Długa;;2026-05-29
02;03;02;2;0363843;04034;ul.;Dolna;;2026-05-29
02;03;02;2;0363850;01458;ul.;Błękitna;;2026-05-29
02;03;02;2;0363850;03826;ul.;Diamentowa;;2026-05-29
02;03;02;2;0363850;12765;ul.;Miedziana;;2026-05-29
02;03;02;2;0363850;22777;ul.;Tęczowa;;2026-05-29
02;03;02;2;0363866;20217;ul.;Sławska;;2026-05-29
02;03;02;2;0363903;05614;ul.;Głogowska;;2026-05-29
02;03;02;2;0363903;32722;ul.;Nowy Wilków;;2026-05-29
02;03;03;2;0364280;03839;ul.;Długa;;2026-05-29
02;03;03;2;0364280;11501;ul.;Łagodna;;2026-05-29
02;03;03;2;0364280;14685;ul.;Obwodowa;;2026-05-29
02;03;03;2;0364297;05614;ul.;Głogowska;;2026-05-29
02;03;03;2;0364297;07059;ul.;Jagodowa;;2026-05-29
02;03;03;2;0364297;11139;ul.;Lipowa;;2026-05-29
02;03;03;2;0364297;22339;ul.;Śliwkowa;;2026-05-29
02;03;04;2;0364481;05614;ul.;Głogowska;;2026-05-29
02;03;04;2;0364481;15679;ul.;Parafialna;;2026-05-29
02;04;01;4;0954449;05614;ul.;Głogowska;;2026-05-29
02;04;01;4;0954449;11139;ul.;Lipowa;;2026-05-29
02;04;01;4;0954449;18648;ul.;Reymonta;Władysława;2026-05-29
02;04;01;4;0954449;24459;ul.;Witosa;Wincentego;2026-05-29
02;04;01;5;0370122;05989;ul.;Górska;;2026-05-29
02;04;01;5;0370122;11139;ul.;Lipowa;;2026-05-29
02;04;03;2;0373623;05614;ul.;Głogowska;;2026-05-29
02;04;04;4;0954662;07661;ul.;Junaków;;2026-05-29
02;04;04;4;0954662;15679;ul.;Parafialna;;2026-05-29
02;03;02;2;0363903;17011;ul.;Polna;;2026-05-29
02;03;03;2;0364280;04572;ul.;Działkowa;;2026-05-29
02;03;03;2;0364280;17011;ul.;Polna;;2026-05-29
02;03;03;2;0364280;22690;ul.;Tartaczna;;2026-05-29
02;03;03;2;0364297;00448;ul.;Aroniowa;;2026-05-29
02;03;03;2;0364297;06967;ul.;Jabłoniowa;;2026-05-29
